SUBJECT,Subject,LOCATION,Country,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,2.29834058,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,2.628383067,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,0.312737723,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,1.103808561,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,2.075172931,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,2.008491182,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,1.504722267,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,0.906797035,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,0.514421012,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,0.491748625,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,1.509496558,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,1.732167661,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,1.445667015,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,0.144870534,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,3.066666667,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,6.872574386,,
CPALTT01,Consumer prices: all items,DEU,Germany,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,5.946436677,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,14.41126773,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,10.87407943,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,8.934513978,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,8.194548594,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,5.536003125,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,4.766225587,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,2.636638432,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,3.151177522,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,3.37396641,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,3.629362937,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,3.530650791,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,2.89884797,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,3.545073046,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,3.19594597,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,2.89500102,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,4.152796361,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,1.210073951,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,4.712981586,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,3.32987017,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,1.501519777,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,-0.921271893,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,-1.31224241,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,-1.735902372,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,-0.82565759,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,1.121259027,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,0.625620508,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,0.252992749,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,-1.247971708,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,1.223825647,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,9.645261118,,
CPALTT01,Consumer prices: all items,GRC,Greece,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,3.46480147,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,22.4642409,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,18.86807918,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,28.30546458,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,23.4690313,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,18.30507737,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,14.15378955,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,9.9977439,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,9.803607851,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,9.116809117,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,5.265448216,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,4.661016949,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,6.744346796,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,3.561517114,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,3.930326038,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,7.958745165,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,6.042512539,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,4.211711712,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,4.855557957,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,3.929920989,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,5.652145171,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,1.73319985,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,-0.227566271,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,-0.06164468,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,0.394769307,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,2.348242812,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,2.850247926,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,3.338586354,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,3.326743858,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,5.110965344,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,14.60814395,,
CPALTT01,Consumer prices: all items,HUN,Hungary,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,17.12496597,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,4.042850168,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,1.552657262,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,1.651231871,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,2.260421143,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,1.815431165,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,1.659237246,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,3.2318311,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,5.136474475,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,6.405085568,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,5.197023117,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,2.055661747,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,3.158195369,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,3.987048441,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,6.687073704,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,5.051563842,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,12.69440193,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,12.00311705,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,5.396731638,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,4.001026166,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,5.185900384,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,3.872275126,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,2.044618951,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,1.633058482,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,1.696930239,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,1.760412791,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,2.682915085,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,3.013976796,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,2.847918691,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,4.444243405,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,8.308754097,,
CPALTT01,Consumer prices: all items,ISL,Iceland,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,8.736305945,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,1.469420175,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,2.309197652,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,2.524866106,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,1.753731343,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,1.525604871,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,2.415517872,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,1.631923764,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,5.5907173,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,4.872904873,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,4.614733277,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,3.49048968,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,2.199628507,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,2.429691984,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,3.931639895,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,4.897115644,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,4.060304951,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,-4.478103392,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,-0.922095829,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,2.557188832,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,1.696208973,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,0.508714869,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,0.182542317,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,-0.289879079,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,0.008306338,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,0.340531561,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,0.488370168,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,0.939044481,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,-0.334584625,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,2.358142962,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,7.80737541,,
CPALTT01,Consumer prices: all items,IRL,Ireland,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,6.299621578,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,4.626732231,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,4.051840775,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,5.23542294,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,4.006980555,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,2.04310552,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,1.95508794,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,1.663457836,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,2.537686539,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,2.785165485,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2002,2002,PC,Percentage,0,Units,,,2.465320204,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2003,2003,PC,Percentage,0,Units,,,2.672558923,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2004,2004,PC,Percentage,0,Units,,,2.206736353,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2005,2005,PC,Percentage,0,Units,,,1.985294118,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2006,2006,PC,Percentage,0,Units,,,2.090843547,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2007,2007,PC,Percentage,0,Units,,,1.829738059,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2008,2008,PC,Percentage,0,Units,,,3.347834311,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2009,2009,PC,Percentage,0,Units,,,0.77476818,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2010,2010,PC,Percentage,0,Units,,,1.525516072,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2011,2011,PC,Percentage,0,Units,,,2.780633236,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2012,2012,PC,Percentage,0,Units,,,3.04136253,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2013,2013,PC,Percentage,0,Units,,,1.219992129,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2014,2014,PC,Percentage,0,Units,,,0.241057543,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,0.03878675,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,-0.094021402,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,1.226533166,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,1.137487636,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,0.611246944,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,-0.137707574,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2021,2021,PC,Percentage,0,Units,,,1.873783258,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2022,2022,PC,Percentage,0,Units,,,8.201289912,,
CPALTT01,Consumer prices: all items,ITA,Italy,GY,Growth on the same period of the previous year,A,Annual,2023,2023,PC,Percentage,0,Units,,,5.622194422,,
CPALTT01,Consumer prices: all items,JPN,Japan,GY,Growth on the same period of the previous year,A,Annual,1993,1993,PC,Percentage,0,Units,,,1.3,,
CPALTT01,Consumer prices: all items,JPN,Japan,GY,Growth on the same period of the previous year,A,Annual,1994,1994,PC,Percentage,0,Units,,,0.7,,
CPALTT01,Consumer prices: all items,JPN,Japan,GY,Growth on the same period of the previous year,A,Annual,1995,1995,PC,Percentage,0,Units,,,-0.1,,
CPALTT01,Consumer prices: all items,JPN,Japan,GY,Growth on the same period of the previous year,A,Annual,1996,1996,PC,Percentage,0,Units,,,0.1,,
CPALTT01,Consumer prices: all items,JPN,Japan,GY,Growth on the same period of the previous year,A,Annual,1997,1997,PC,Percentage,0,Units,,,1.8,,
CPALTT01,Consumer prices: all items,JPN,Japan,GY,Growth on the same period of the previous year,A,Annual,1998,1998,PC,Percentage,0,Units,,,0.6,,
CPALTT01,Consumer prices: all items,JPN,Japan,GY,Growth on the same period of the previous year,A,Annual,1999,1999,PC,Percentage,0,Units,,,-0.3,,
CPALTT01,Consumer prices: all items,JPN,Japan,GY,Growth on the same period of the previous year,A,Annual,2000,2000,PC,Percentage,0,Units,,,-0.7,,
CPALTT01,Consumer prices: all items,JPN,Japan,GY,Growth on the same period of the previous year,A,Annual,2001,2001,PC,Percentage,0,Units,,,-0.7,,
